,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
125,OKN706,706,s,,,,,,,,,,Tue+Nov+29+2016+10%3A38%3A55+GMT-0500+(EST),,none
126,OKN706,706,s,Continue,,kiv,3,clock,ekPictureView.ejs,1,yes,none,no,Tue+Nov+29+2016+10%3A38%3A56+GMT-0500+(EST),,
127,OKN706,706,s,Continue,,shes,4,guitar,ekPictureView.ejs,1,yes,no,none,Tue+Nov+29+2016+10%3A38%3A57+GMT-0500+(EST),,
128,OKN706,706,s,Continue,,tut,5,basket,ekPictureView.ejs,1,no,none,no,Tue+Nov+29+2016+10%3A38%3A58+GMT-0500+(EST),,
129,PVV707,707,s,,,,,,,,,,Tue+Nov+29+2016+10%3A39%3A42+GMT-0500+(EST),,none
130,KAE708,708,s,,,,,,,,,,Tue+Nov+29+2016+10%3A39%3A47+GMT-0500+(EST),,none
131,KAE708,708,s,Continue,,voguv,3,umbrella,jaPictureView.ejs,2,yes,no,none,Tue+Nov+29+2016+10%3A39%3A47+GMT-0500+(EST),,
132,KAE708,708,s,Continue,,kifak,4,basketball,jaPictureView.ejs,2,no,no,none,Tue+Nov+29+2016+10%3A39%3A48+GMT-0500+(EST),,
133,KAE708,708,s,Continue,,pufev,5,136,jaVideoView.ejs,2,yes,,,Tue+Nov+29+2016+10%3A39%3A51+GMT-0500+(EST),,
134,KAE708,708,s,Continue,,bosov,6,clock,jaPictureView.ejs,2,yes,none,no,Tue+Nov+29+2016+10%3A39%3A51+GMT-0500+(EST),,
135,OZA709,709,s,,,,,,,,,,Tue+Nov+29+2016+10%3A40%3A04+GMT-0500+(EST),,none
136,OZA709,709,s,Continue,,pof,3,elephant,ekVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A40%3A05+GMT-0500+(EST),,
137,OZA709,709,s,Continue,,gov,4,turtle,ekVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A40%3A07+GMT-0500+(EST),,
138,OZA709,709,s,Continue,,besh,5,rabbit,ekVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A40%3A09+GMT-0500+(EST),,
139,OZA709,709,s,Continue,,suf,6,bowl,ekPictureView.ejs,1,yes,no,none,Tue+Nov+29+2016+10%3A40%3A10+GMT-0500+(EST),,
140,OZA709,709,s,Continue,,tesh,7,book,ekPictureView.ejs,1,yes,no,none,Tue+Nov+29+2016+10%3A40%3A11+GMT-0500+(EST),,
141,GBV710,710,s,,,,,,,,,,Tue+Nov+29+2016+10%3A40%3A21+GMT-0500+(EST),,none
142,GBV710,710,s,Continue,,bosov,3,cat,ekVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+10%3A40%3A23+GMT-0500+(EST),,
143,GBV710,710,s,Continue,,bakas,4,zebra,ekVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+10%3A41%3A02+GMT-0500+(EST),,
144,FFI711,711,s,,,,,,,,,,Tue+Nov+29+2016+10%3A41%3A26+GMT-0500+(EST),,none
145,JWG712,712,s,,,,,,,,,,Tue+Nov+29+2016+10%3A41%3A30+GMT-0500+(EST),,none
146,JWG712,712,s,Continue,,guz,3,chair,ekPictureView.ejs,1,yes,no,none,Tue+Nov+29+2016+10%3A41%3A31+GMT-0500+(EST),,
147,JWG712,712,s,Continue,,piz,4,crab,ekVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A41%3A34+GMT-0500+(EST),,
148,EQN713,713,s,,,,,,,,,,Tue+Nov+29+2016+10%3A41%3A43+GMT-0500+(EST),,none
149,EQN713,713,s,Continue,,vesh,3,fork,ekPictureView.ejs,1,yes,none,yes,Tue+Nov+29+2016+10%3A41%3A44+GMT-0500+(EST),,
150,EQN713,713,s,Continue,,gov,4,pillow,ekPictureView.ejs,1,yes,no,none,Tue+Nov+29+2016+10%3A41%3A44+GMT-0500+(EST),,
151,EQN713,713,s,Continue,,shik,5,book,ekPictureView.ejs,1,no,no,none,Tue+Nov+29+2016+10%3A41%3A45+GMT-0500+(EST),,
152,EQN713,713,s,Continue,,fis,6,chair,ekPictureView.ejs,1,yes,no,none,Tue+Nov+29+2016+10%3A41%3A46+GMT-0500+(EST),,
153,OMF714,714,s,,,,,,,,,,Tue+Nov+29+2016+10%3A41%3A55+GMT-0500+(EST),,none
154,OMF714,714,s,Continue,,gov,3,deer,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A41%3A57+GMT-0500+(EST),,
155,HMJ716,716,s,,,,,,,,,,Tue+Nov+29+2016+10%3A42%3A03+GMT-0500+(EST),,none
156,HMJ716,716,s,Continue,,zup,3,giraffe,jaVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+10%3A42%3A15+GMT-0500+(EST),,
157,HMJ716,716,s,Continue,,buf,4,fork,jaPictureView.ejs,1,yes,none,yes,Tue+Nov+29+2016+10%3A42%3A31+GMT-0500+(EST),,
158,HMJ716,716,s,Continue,,duf,5,elephant,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A43%3A29+GMT-0500+(EST),,
159,SNM717,717,s,,,,,,,,,,Tue+Nov+29+2016+10%3A43%3A46+GMT-0500+(EST),,none
160,SNM717,717,s,Continue,,dez,3,umbrella,jaPictureView.ejs,1,yes,no,none,Tue+Nov+29+2016+10%3A43%3A47+GMT-0500+(EST),,
161,SNM717,717,s,Continue,,zab,4,horse,jaVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+10%3A43%3A48+GMT-0500+(EST),,
162,SNM717,717,s,Continue,,duf,5,penguin,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A44%3A30+GMT-0500+(EST),,
163,SNM717,717,s,Continue,,buf,6,turtle,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A44%3A31+GMT-0500+(EST),,
164,IMH718,718,s,,,,,,,,,,Tue+Nov+29+2016+10%3A44%3A34+GMT-0500+(EST),,none
165,IMH718,718,s,Continue,,keb,3,elephant,jaVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+10%3A44%3A35+GMT-0500+(EST),,
166,HKA719,719,s,,,,,,,,,,Tue+Nov+29+2016+10%3A44%3A56+GMT-0500+(EST),,none
167,HKA719,719,s,Continue,,zot,3,giraffe,jaVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+10%3A44%3A58+GMT-0500+(EST),,
168,HKA719,719,s,Continue,,vesh,4,136,jaVideoView.ejs,1,yes,,,Tue+Nov+29+2016+10%3A45%3A00+GMT-0500+(EST),,
169,LDX720,720,s,,,,,,,,,,Tue+Nov+29+2016+10%3A45%3A08+GMT-0500+(EST),,none
170,LDX720,720,s,Continue,,guz,3,rabbit,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A45%3A10+GMT-0500+(EST),,
171,LDX720,720,s,Continue,,vok,4,baloon,jaPictureView.ejs,1,no,none,no,Tue+Nov+29+2016+10%3A45%3A11+GMT-0500+(EST),,
172,LDX720,720,s,Continue,,fis,5,139,jaPictureView.ejs,1,yes,none,,Tue+Nov+29+2016+10%3A45%3A11+GMT-0500+(EST),,
173,LDX720,720,s,Continue,,kosh,6,tiger,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A45%3A13+GMT-0500+(EST),,
174,LDX720,720,s,Continue,,fut,7,guitar,jaPictureView.ejs,1,no,no,none,Tue+Nov+29+2016+10%3A45%3A14+GMT-0500+(EST),,
175,LDX720,720,s,Continue,,shik,8,basketball,jaPictureView.ejs,1,no,no,none,Tue+Nov+29+2016+10%3A45%3A15+GMT-0500+(EST),,
